,x,y,x_vel,y_vel,x_acc,y_acc,yaw,yaw_rate
165,-17.851864010437165,-2.067015136422575,-2.2620380288201036,4.755599692633278,-0.7207297129197158,1.4166357775431426,-2.067015136422575,0.9999962220909125
166,-18.207102129051012,-1.9373354827762987,-2.3398133056591623,4.910031283440554,1.9728584313852329,0.39649566300545214,-1.9373354827762987,0.9999999532990902
167,-18.53127005337832,-2.4296285688218022,-2.047702337687244,4.916258382202039,-4.489121254895742,-1.1944873115392889,-2.4296285688218022,0.9999999994227031
168,-18.88103588361703,-1.8801643257887206,-2.63357444838472,4.706923866344575,-0.4050457184597658,0.030028949734718813,-1.8801643257887206,0.9999999999928637
169,-19.264678436450925,-0.700555099016793,-2.6604490300020536,4.665421350460267,-2.656689116154244,1.9287034680756072,-0.700555099016793,0.9999999999999117
170,-19.660155836505695,-2.10571024914553,-2.9911506281110976,4.880711764677886,-0.9584281602705964,1.3254343827458406,-2.10571024914553,0.9999999999999989
171,-20.10719741889299,-2.3082380632029915,-3.0908906054261194,5.014642560248435,-1.651284677898707,0.432228845444238,-2.3082380632029915,1.0
172,-20.57682583300472,-3.545294555121031,-3.2841268133685375,5.025059821542081,0.005668604390064003,1.406651187814562,-3.545294555121031,1.0
173,-21.059313194619865,-2.8198973682245168,-3.2491970963698913,5.163326424790795,0.7283288393070044,-0.5894011831747727,-2.8198973682245168,-0.9752768482397154
174,-21.536905037532904,-4.727816538593421,-3.1154059150305566,5.032346216157166,-0.3072905394217771,0.03424746838335402,-4.727816538593421,-0.999694382883519
175,-22.041213835045333,-5.1218506698583655,-3.1261654056743233,4.988315721634712,1.2459541001692738,0.45631017829759263,-5.1218506698583655,-0.9999962220908244
176,-22.516417948670284,-6.9784774868806645,-2.9248402024931055,5.001618256391003,-2.362158757433959,-1.4332951749896976,-6.9784774868806645,-0.9999999532990891
177,-23.029221404101722,-4.840998737315413,-3.2215844430146903,4.754293588229198,0.860397085011082,-0.4286503946816449,-4.840998737315413,-0.9999999994227031
178,-23.50911733066092,-4.999705181801649,-3.0727834125469675,4.65069962701472,-0.4500354392233463,-1.0403149840624124,-4.999705181801649,-0.9999999999928637
179,-23.981717712311273,-3.8288457231686794,-3.1009016930516693,4.46597947651964,-0.1588762492818469,0.5664811358394595,-3.8288457231686794,-0.9999999999999117
180,-24.474761255307186,-2.826849177049602,-3.0911653213965664,4.503710909477971,-0.05982371740693701,0.7414257571975473,-2.826849177049602,0.9752768482397164
181,-24.946062318042536,-1.7615953736494547,-3.0671563773349826,4.564202300577524,-0.5785539710517378,1.8026855137267488,-1.7615953736494547,0.999694382883519
182,-25.423188174949292,-0.3903236456010779,-3.1189927839905005,4.7816141547036475,0.36629305481442975,-1.1201646306501198,-0.3903236456010779,0.9999962220908244
183,-25.879075033778243,-1.2993000782811497,-3.033336888638821,4.573156499550812,-1.4680733326991158,-2.925806023204738,-1.2993000782811497,-0.9752768949406262
184,-26.336710747954232,-2.548593547350981,-3.207063154963487,4.118758844689186,0.30422868132713243,-0.2066867063834601,-2.548593547350981,-0.9996943834608158
185,-26.800145625564213,-4.847949912517935,-3.1319657978258078,4.050405850349106,-5.613134591456709,1.5304764622544829,-4.847949912517935,-0.9999962220979607
186,-27.323212157568108,-5.308437088144752,-3.8539217206341836,4.216704212843422,0.4487967834802049,0.32853928718423364,-5.308437088144752,0.9752768949405383
187,-27.895048439432134,-7.656456294775527,-3.7534493375731772,4.219850500306629,0.27703481025918697,-0.35428627341298446,-7.656456294775527,0.9996943834608147
188,-28.482589070431203,-6.8212262196084525,-3.6766271650775595,4.130260834381728,-0.2297397035817489,0.13319091149327728,-6.8212262196084525,0.9999962220979607
